AthleteID,Sex,BestMedal,NSeasons
54102,M,Gold,2
54103,F,None,1
54104,F,None,1
54106,M,None,1
54107,M,None,1
54108,F,None,1
54109,M,None,1
5411,F,None,1
54110,M,None,2
54111,F,None,1
54112,M,None,1
54113,M,None,1
54117,M,Gold,1
54118,M,None,3
54119,M,None,2
5412,F,None,1
54120,M,Gold,2
54121,M,None,1
54122,M,Gold,2
54123,M,None,3
54124,M,Gold,1
54125,F,Silver,2
54126,F,None,3
54127,F,None,1
54128,M,None,1
54129,F,None,1
5413,M,None,1
54130,M,None,1
54131,M,None,1
54132,M,None,1
54133,M,Gold,1
54134,F,None,1
54135,F,Gold,1
54136,F,None,1
54137,M,None,1
54138,M,Silver,1
54139,M,None,2
5414,M,Silver,1
54140,M,None,1
54141,M,None,1
54142,M,None,1
54143,M,None,1
54144,M,Silver,3
54145,F,None,1
54146,M,None,2
54147,F,None,1
54148,M,None,2
54149,F,Gold,4
5415,M,None,1
54151,M,None,2
54152,M,None,1
54153,M,None,1
54154,M,None,1
54155,M,None,1
54156,M,None,1
54157,M,Bronze,2
54159,M,None,1
5416,F,None,3
54160,M,Bronze,1
54161,M,Gold,1
54162,M,None,2
54163,M,Bronze,1
54164,M,Bronze,1
54165,M,None,3
54166,M,None,1
54167,M,None,1
54168,F,None,1
54169,F,None,1
54170,M,None,2
54171,F,Gold,1
54172,M,None,1
54173,M,None,1
54174,M,None,1
54175,M,None,1
54176,M,Bronze,1
54177,F,None,1
54178,F,None,1
54179,M,None,3
54180,M,None,3
54181,M,None,1
54182,M,None,1
54183,M,None,1
54184,M,None,1
54186,M,None,2
54187,M,None,1
54189,M,None,2
54190,M,None,1
54191,M,None,1
54192,F,None,2
54193,M,None,1
54194,F,None,1
54195,F,None,1
54196,F,None,1
54197,M,None,1
54198,F,None,1
54199,M,None,1
542,M,None,1
5420,F,None,1
54200,M,None,1
54201,F,None,2
54202,F,None,1
54203,M,None,1
54204,F,None,1
54205,F,None,1
54206,M,None,1
54207,M,None,1
54208,M,None,1
54209,F,None,1
5421,M,None,1
54210,M,Gold,1
54211,F,None,1
54212,M,None,2
54213,M,None,1
54214,M,None,1
54215,M,None,2
54216,M,None,1
54217,M,None,1
54218,M,Silver,3
54219,M,None,1
5422,F,None,1
54220,F,None,1
54221,M,None,1
54222,M,None,2
54223,M,None,1
54224,F,None,1
54225,M,None,2
54226,M,None,2
54227,F,Gold,2
54228,M,None,1
54229,M,None,1
5423,M,None,3
54230,F,None,1
54231,M,None,1
54232,M,None,1
54233,M,None,1
54234,M,Bronze,1
54235,M,Bronze,1
54236,F,None,1
54237,M,Gold,3
54238,F,None,1
5424,M,None,1
54240,M,Silver,1
54241,M,Bronze,2
54242,M,None,1
54243,M,None,1
54244,M,None,1
54245,M,None,1
54246,M,None,2
54247,M,Silver,2
54248,M,None,2
54249,F,None,3
5425,M,None,1
54250,F,None,1
54251,M,None,1
54252,M,None,1
54253,M,None,1
54254,M,None,1
54256,M,None,1
54257,M,None,1
54258,M,None,2
54259,M,None,1
5426,M,Gold,2
54260,M,None,1
54261,M,None,1
54262,M,Gold,4
54263,M,None,1
54264,M,None,2
54265,F,None,1
54266,M,None,1
54267,F,None,1
54268,M,None,1
54269,M,Gold,1
5427,M,Gold,2
54270,M,Gold,1
54271,M,None,1
54272,M,Gold,2
54273,M,Silver,3
54274,M,None,1
54275,M,None,3
54276,M,Gold,2
54277,M,None,1
54278,M,None,1
54279,F,None,1
5428,F,None,2
54280,M,None,1
54281,M,None,1
54282,F,None,2
54283,F,None,1
54284,M,None,1
54285,F,Bronze,1
54286,F,None,1
54287,F,None,2
54288,M,None,1
54289,M,None,1
5429,M,None,2
54290,M,None,1
54291,F,None,1
54292,M,None,1
54293,M,None,1
54294,F,None,1
54295,M,None,1
54296,F,Gold,1
54297,M,Gold,2
54298,M,None,1
54299,F,None,1
543,M,Bronze,1
5430,M,Bronze,3
54300,F,None,1
54301,F,None,1
54302,F,Silver,2
54303,M,None,2
54304,M,None,1
54306,M,None,2
54307,M,None,1
54308,F,None,1
54309,M,None,1
5431,M,None,1
54310,M,Gold,2
54311,M,None,1
54312,M,None,1
54313,M,None,1
54314,M,None,1
54315,F,None,2
54316,F,Bronze,3
54317,M,None,1
54318,M,None,1
54319,M,Bronze,1
5432,M,Gold,1
54320,M,Silver,1
54321,F,None,2
54324,F,None,1
54325,F,None,1
54326,M,None,1
54327,M,None,2
54328,M,None,2
54329,M,None,1
5433,M,None,1
54330,F,None,2
54331,M,None,1
54332,M,Silver,1
54333,M,None,1
54334,F,None,1
54335,F,None,1
54336,M,None,1
54337,M,None,1
54338,M,None,2
54339,F,None,1
5434,F,None,1
54340,M,None,1
54341,M,None,1
54342,M,None,1
54343,M,Silver,1
54344,F,None,1
54345,F,Gold,2
54346,M,None,1
54347,M,None,1
54348,F,None,1
54349,M,None,1
5435,M,None,1
54350,M,Bronze,1
54351,M,None,1
54352,M,Bronze,2
54353,M,None,1
54354,F,Gold,1
54355,M,None,1
54356,M,None,1
54357,F,None,1
54358,F,Bronze,2
54359,M,None,1
5436,M,Bronze,1
54360,M,None,1
54361,M,None,1
54362,F,None,1
54363,M,None,1
54364,M,None,1
54365,M,None,1
54366,M,Bronze,1
54367,M,None,1
54368,M,None,1
54369,M,None,1
5437,M,None,1
54370,M,None,1
54371,M,None,2
54372,F,None,2
54373,M,None,1
54374,M,None,1
54375,M,None,5
54376,F,None,1
54377,M,None,2
54378,F,None,1
54379,M,Gold,1
5438,M,None,2
54380,M,None,1
54381,M,Gold,2
54382,M,None,1
54383,M,Bronze,1
54384,M,None,1
54385,M,None,2
54386,M,Silver,1
54387,M,None,1
54388,M,None,1
54389,M,None,1
5439,M,None,1
54390,F,None,1
54391,F,None,1
54392,M,None,1
54393,M,None,1
54394,M,None,2
54395,M,None,2
54396,M,None,1
54397,M,None,1
54398,M,None,1
54399,M,None,1
544,M,None,1
5440,M,None,1
54400,F,None,1
54401,F,None,1
54402,M,None,1
54403,M,None,1
54404,M,None,1
54405,M,None,1
54406,M,None,1
54407,M,None,1
54408,M,None,2
54409,M,Silver,2
5441,M,Bronze,1
54410,M,Gold,3
54411,F,None,1
54412,M,None,1
54413,M,None,1
54414,M,Gold,1
54415,M,None,1
54416,F,None,1
54417,M,None,1
54418,M,Gold,1
54419,M,None,1
5442,M,None,2
54420,M,None,1
54421,M,None,1
54422,M,None,2
54423,M,None,1
54424,M,None,1
54425,M,None,1
54426,M,None,3
54427,M,None,1
54428,M,None,1
54429,M,None,1
5443,F,None,2
54430,M,None,2
54431,M,None,1
54432,M,None,1
54433,M,None,2
54434,F,None,1
54435,F,None,1
54436,M,None,3
54437,M,None,1
54438,M,Silver,1
54439,M,Gold,4
5444,M,None,2
54440,M,None,1
54441,M,None,2
54443,M,None,1
54444,M,None,1
54445,M,None,1
54446,M,None,1
54447,M,Gold,3
54448,M,None,1
54449,M,Bronze,1
5445,F,None,1
54450,M,None,1
54451,M,None,1
54452,M,None,1
54453,F,Gold,1
54454,M,None,1
54455,M,Bronze,1
54456,M,Gold,2
54457,M,None,1
54458,F,None,2
54459,F,Silver,3
5446,M,Silver,2
54460,F,Bronze,5
54461,F,None,1
54462,F,None,1
54463,M,None,1
54464,M,None,1
54465,M,None,1
54467,F,Bronze,1
54468,M,None,1
54469,M,None,2
5447,F,Bronze,3
54471,M,None,1
54472,M,Gold,3
54473,M,None,1
54474,M,Bronze,1
54475,F,Gold,1
54476,M,None,1
54477,M,None,1
54478,M,Gold,1
54479,M,None,1
5448,F,None,1
54480,M,Bronze,1
54481,M,None,1
54482,F,Bronze,2
54483,F,Gold,3
54484,M,Gold,2
54485,M,None,1
54486,F,None,2
54487,M,None,1
54488,F,None,1
54489,M,None,2
5449,M,None,1
54490,M,Silver,1
54491,M,Silver,3
54492,F,None,2
54493,F,None,2
54494,F,None,1
54495,M,None,2
54496,M,None,2
54497,F,None,1
54498,M,None,1
54499,F,None,2
545,M,None,1
5450,M,None,1
54500,F,Silver,1
54501,F,None,1
54502,F,None,1
54503,F,Silver,1
54504,F,None,1
54505,M,Silver,1
54506,M,None,1
54507,M,None,1
54508,M,None,1
54509,F,None,2
5451,F,Silver,2
54510,F,None,1
54511,M,Gold,2
54512,M,None,1
54513,F,None,2
54514,M,None,1
54515,M,None,1
54516,M,None,1
54517,M,None,1
54518,F,Silver,1
54519,F,None,1
5452,F,None,1
54520,F,None,2
54521,M,None,1
54522,M,Gold,1
54523,M,None,1
54524,F,Bronze,2
54525,M,None,1
54526,M,None,1
54527,M,None,1
54528,M,None,1
54529,F,Bronze,2
5453,F,Gold,3
54530,M,None,1
54531,M,None,1
54532,M,None,1
54533,F,Bronze,2
54534,M,None,1
54535,M,None,1
54536,M,None,1
54537,F,None,1
54538,F,Silver,1
54539,M,Bronze,1
5454,M,None,1
54540,F,None,1
54541,F,Silver,2
54542,M,None,1
54543,M,None,1
54544,M,None,1
54545,M,Silver,1
54546,F,None,2
54547,M,Bronze,2
54548,M,None,1
54549,M,None,1
5455,F,None,2
54550,F,None,1
54551,F,None,1
54552,M,None,1
54553,F,None,1
54554,M,Gold,3
54555,M,None,1
54556,M,None,2
54557,M,None,1
54558,M,Bronze,3
54559,M,None,3
5456,M,Silver,4
54560,M,None,1
54561,F,None,1
54562,F,None,1
54563,F,None,1
54564,F,None,1
54565,F,None,1
54566,M,Bronze,1
54567,M,None,1
54568,F,Silver,1
54569,M,None,1
5457,M,None,2
54570,M,None,1
54571,M,None,1
54572,F,None,1
54573,M,None,1
54574,M,None,1
54575,M,None,1
54576,F,Silver,1
54577,M,None,1
54578,M,None,1
54579,F,None,2
5458,F,None,1
54580,F,None,3
54581,F,Silver,2
54582,M,None,4
54583,M,Bronze,2
54584,F,Bronze,2
54585,F,None,1
54586,M,None,1
54587,M,Silver,2
54588,F,Gold,1
54589,M,Bronze,1
5459,M,None,1
54590,M,None,1
54591,M,None,2
54592,F,Silver,1
54593,F,None,1
54594,F,Bronze,1
54595,F,None,1
54596,M,None,1
54597,M,Bronze,1
54598,M,None,2
54599,M,None,2
546,F,None,1
5460,M,None,1
54600,M,None,2
54601,M,None,1
54602,M,None,2
54603,M,None,1
54604,M,None,1
54605,F,None,2
54606,F,None,2
54607,M,None,1
54608,M,None,1
54609,F,None,1
5461,M,None,2
54610,F,Silver,1
54611,F,Silver,2
54612,M,None,1
54613,F,None,1
54614,M,None,1
54615,F,None,1
54616,M,None,2
54617,M,None,1
54618,M,None,1
54619,M,Bronze,1
5462,M,None,1
54620,F,None,1
54621,F,Silver,1
54622,M,None,3
54623,M,None,2
54624,F,None,1
54625,M,None,1
54626,F,None,1
54627,M,None,1
54628,M,None,1
54629,F,Silver,1
5463,M,None,1
54630,M,Gold,1
54631,F,None,1
54632,M,None,1
54633,F,None,1
54634,F,Silver,2
54635,F,None,2
54636,M,Gold,2
54637,M,None,3
54638,M,None,1
54639,M,None,2
54640,M,None,2
54641,M,None,2
54642,F,None,1
54643,M,None,1
54644,M,None,1
54645,M,None,1
54646,M,None,2
54647,M,Gold,3
54648,M,Silver,1
54649,M,None,1
5465,F,None,1
54650,M,Bronze,2
54651,F,None,1
54652,M,Bronze,3
54653,F,None,1
54654,F,None,1
54655,F,None,1
54656,M,None,1
54657,M,None,1
54659,F,None,1
5466,M,Gold,2
54660,F,Bronze,2
54661,F,None,1
54662,M,Silver,2
54663,M,None,1
54664,M,Bronze,1
54665,F,None,2
54666,F,None,1
54667,F,None,2
54668,M,None,1
54669,M,None,1
5467,M,Silver,1
54670,M,None,1
54671,M,None,1
54672,F,Bronze,1
54673,M,None,1
54674,M,Bronze,2
54675,F,Bronze,1
54676,M,Gold,2
54677,M,None,1
54678,M,None,1
54679,M,Bronze,1
5468,F,None,1
54680,M,Bronze,2
54681,M,None,2
54682,M,None,1
54683,M,None,1
54684,M,None,1
54686,F,Silver,1
54687,M,None,1
54688,M,None,1
54689,M,None,2
5469,F,None,1
54690,M,None,1
54691,F,None,1
54692,M,None,1
54693,M,None,1
54694,M,None,2
54695,F,Gold,1
54696,M,None,1
54697,M,Gold,1
54698,M,None,1
54699,F,None,1
547,F,Silver,1
5470,M,None,1
54700,M,Gold,4
54701,F,None,5
54702,M,None,1
54703,M,None,1
54704,M,None,1
54705,M,None,1
54706,M,None,1
54707,F,Gold,1
54708,M,None,2
54709,F,Bronze,2
5471,F,None,2
54710,M,None,1
54711,M,None,1
54712,M,None,1
54713,M,Gold,1
54714,F,None,1
54715,M,None,1
54716,M,Bronze,2
54717,F,None,1
54718,M,None,1
54719,M,None,1
5472,M,None,1
54720,M,None,3
54721,F,Silver,1
54722,M,None,2
54723,M,None,1
54724,F,None,2
54725,M,None,1
54726,M,Silver,3
54727,M,None,1
54728,M,None,1
54729,F,None,1
5473,M,None,2
54731,M,None,1
54732,M,None,3
54733,M,None,1
54734,M,Bronze,1
54735,F,None,1
54736,M,None,1
54737,F,None,1
54738,M,None,2
54739,M,None,1
5474,M,None,1
54740,F,None,1
54741,F,None,1
54742,M,None,1
54743,M,None,1
54744,M,None,1
54745,F,None,1
54746,F,None,1
54747,F,None,1
54748,M,None,2
54749,M,Silver,2
5475,F,None,2
54750,M,None,1
54751,M,None,1
54752,F,None,1
54753,M,None,1
54754,F,None,2
54755,M,Gold,1
54756,F,None,1
54757,M,None,1
54758,M,Silver,1
54759,F,None,1
5476,F,None,1
54760,M,None,1
54761,M,None,1
54762,F,None,1
54763,M,None,1
54764,M,None,2
54765,M,None,1
54766,M,None,1
54767,M,None,1
54768,M,None,1
54769,F,None,1
5477,M,None,1
54770,M,Gold,2
54771,M,Bronze,2
54772,M,None,2
54773,M,None,2
54774,F,None,1
54775,F,Bronze,1
54776,F,None,1
54777,M,None,1
54778,M,None,1
54779,M,Bronze,1
5478,M,Bronze,1
54780,M,None,1
54781,M,None,1
54782,F,None,1
54783,M,None,1
54784,M,None,1
54785,F,None,1
54786,M,None,1
54787,F,None,1
54788,M,Bronze,1
54789,F,None,1
5479,M,None,1
54790,M,None,1
54791,M,None,3
54792,M,None,1
54793,M,None,1
54794,F,Silver,2
54795,M,None,1
54796,F,Silver,2
54797,F,None,1
54798,M,None,1
54799,M,None,1
548,F,Bronze,2
5480,F,None,1
54800,F,None,1
54801,F,None,2
54802,M,None,1
54803,F,None,1
54804,F,Gold,2
54805,F,Silver,1
54806,F,Gold,1
54807,M,None,1
54808,F,Gold,2
54809,M,None,1
5481,M,None,1
54810,M,None,1
54811,F,None,1
54812,F,Silver,1
54814,F,None,3
54815,M,None,2
54816,F,None,1
54817,M,Silver,3
54818,M,None,1
54819,F,None,1
5482,M,Gold,2
54820,M,None,2
54822,F,Silver,1
54823,M,None,2
54824,M,None,2
54825,M,None,2
54826,F,Silver,2
54827,M,None,1
54828,M,Silver,3
54829,M,None,2
5483,M,Gold,2
54830,M,None,2
54831,M,None,1
54832,M,Silver,3
54833,M,None,1
54834,M,None,1
54835,M,None,1
54836,M,None,1
54837,M,None,2
54838,F,None,1
54839,M,None,1
5484,F,None,1
54841,M,None,1
54842,M,None,1
54843,F,None,1
54844,F,None,1
54845,M,Gold,1
54846,M,None,1
54847,M,None,1
54848,F,None,1
54849,M,Silver,2
5485,M,None,1
54850,M,None,1
54851,F,None,1
54852,M,None,1
54853,M,None,1
54854,M,None,1
54856,M,None,1
54857,M,None,1
54858,M,None,1
5486,M,None,1
54860,M,Gold,1
54861,M,None,1
54862,M,None,1
54863,M,None,1
54864,F,Gold,1
54865,M,None,1
54866,M,None,3
54867,M,None,1
54868,F,None,1
54869,F,None,1
5487,F,None,1
54870,M,None,1
54871,F,Silver,2
54872,M,None,3
54873,F,None,1
54874,F,None,2
54875,M,None,2
54876,M,Gold,2
54877,M,None,1
54878,F,None,3
5488,M,Gold,2
54880,M,None,1
54881,M,None,1
54882,M,Gold,4
54883,M,None,1
54884,M,None,1
54885,F,None,1
54886,F,None,1
54887,F,None,1
54888,M,None,1
54889,F,None,1
5489,M,None,2
54890,M,Bronze,1
54891,M,None,1
54892,F,Gold,1
54893,F,None,1
54894,M,None,1
54895,F,Silver,1
54896,F,None,1
54897,F,None,1
54898,F,None,1
54899,F,None,1
549,M,None,1
5490,M,None,1
54900,F,Gold,3
54901,F,None,1
54902,F,None,1
54903,F,None,2
54904,M,Bronze,1
54905,M,Gold,3
54906,M,None,3
54907,M,None,1
54908,F,None,3
54909,F,Silver,1
5491,M,None,1
54910,F,None,1
54911,F,None,1
54912,F,None,1
54913,M,None,1
54914,M,None,1
54915,F,None,1
54916,F,None,2
54917,M,None,1
54918,M,None,1
54919,M,Silver,2
5492,M,None,1
54920,M,None,1
54921,M,None,1
54922,M,None,1
54923,M,None,1
54924,M,None,1
54925,M,Bronze,2
54926,M,None,2
54927,M,None,2
54928,M,Silver,3
54929,M,Silver,2
5493,M,Bronze,1
54930,M,None,2
54931,M,None,1
54932,M,None,1
54933,M,None,1
54935,M,None,1
54936,M,None,1
54937,M,None,2
54938,M,None,1
54939,M,None,1
5494,M,None,1
54940,F,None,1
54941,M,None,1
54942,M,Bronze,1
54943,M,None,2
54944,F,None,1
54945,F,None,2
54946,M,None,1
54947,M,None,1
54949,M,None,1
5495,M,None,1
54950,M,None,1
54951,M,None,3
54952,M,None,1
54953,M,None,1
54954,M,None,1
54956,M,None,1
54957,M,None,1
54958,M,None,1
54959,F,Silver,1
5496,M,Gold,2
54960,F,Silver,1
54961,F,None,1
54962,M,None,1
54963,F,Silver,1
54964,M,None,1
54965,M,None,1
54966,M,None,1
54967,F,Gold,2
54968,M,None,3
54969,M,None,1
54970,F,Bronze,2
54971,F,None,1
54972,M,None,3
54973,M,None,1
54974,F,None,1
54975,F,None,1
54976,M,Silver,2
54977,M,None,1
54978,M,None,1
54979,M,Bronze,1
5498,M,None,1
54980,M,None,1
54981,M,None,1
54982,M,None,1
54983,M,None,1
54984,M,None,1
54985,M,None,1
54986,M,None,1
54987,M,None,1
54988,M,Bronze,1
54989,M,None,1
5499,M,Bronze,1
54990,F,Gold,2
54991,F,None,1
54992,M,None,1
54993,M,None,1
54994,M,None,1
54995,M,Bronze,2
54996,F,None,1
54997,M,None,1
54998,M,None,1
54999,M,None,1
55,M,None,1
550,M,None,1
5500,M,Bronze,3
55000,M,None,3
55001,M,None,2
55002,M,None,1
55003,M,None,1
55004,M,None,1
55005,M,None,1
55006,M,None,1
55007,M,None,1
55008,M,Bronze,2
55009,F,None,1
5501,M,None,3
55010,M,None,1
55011,M,None,1
55012,F,None,3
55013,F,None,2
55014,F,None,1
55015,M,None,1
55016,M,None,1
55017,M,None,1
55018,F,None,1
55019,M,Bronze,1
5502,M,None,1
55021,M,None,2
55022,M,None,2
55023,M,None,2
55024,M,None,1
55025,M,Silver,1
55026,F,None,1
55027,M,None,1
55028,M,Bronze,2
55029,F,None,2
5503,F,None,1
55030,M,None,3
55031,F,None,1
55032,M,None,1
55033,F,None,1
55034,M,None,2
55035,M,Gold,2
55036,M,None,2
55037,F,None,1
55038,F,None,1
55039,M,None,2
5504,M,None,1
55041,F,None,1
55042,M,Silver,1
55043,M,None,1
55044,M,None,1
55045,M,None,1
55046,M,None,1
55047,M,Silver,4
55048,M,None,1
55049,M,None,1
5505,M,Silver,2
55050,F,Gold,2
55051,M,None,1
55052,M,None,1
55053,M,None,2
55054,F,None,1
55055,M,None,1
55056,M,None,2
55057,M,None,1
55058,M,None,2
55059,M,None,1
5506,F,None,1
55060,F,None,1
55061,M,None,1
55062,M,None,1
55063,M,None,1
55064,M,None,1
55065,M,None,1
55066,M,None,1
55067,F,None,3
55068,F,None,1
55069,M,Gold,2
5507,M,None,1
55070,M,None,1
55071,M,None,2
55072,M,Gold,3
55073,F,None,1
55074,M,None,1
55075,M,None,3
55076,M,None,1
55077,M,Bronze,4
55078,M,None,1
55079,M,None,1
5508,F,None,1
55080,M,None,1
55081,M,Silver,1
55082,M,Silver,1
55083,M,None,2
55084,M,None,1
55085,M,Gold,1
55086,M,None,1
55087,M,None,1
55088,M,Bronze,3
55089,F,None,1
5509,M,None,1
55090,M,None,2
55091,M,None,2
55092,M,None,1
55093,M,None,1
55094,M,None,1
55096,M,Bronze,1
55097,F,None,1
55098,M,None,2
55099,M,None,1
551,F,None,1
5510,M,None,1
55101,M,None,1
55102,M,None,1
55103,M,None,1
55104,M,None,1
55105,M,None,1
55106,M,None,1
55107,M,None,3
55108,M,Silver,3
55109,M,None,1
5511,M,None,1
55110,M,Silver,1
55111,M,None,1
55112,M,None,1
55113,M,Bronze,1
55114,M,Bronze,1
55115,M,None,1
55116,M,Gold,2
55117,M,None,1
55118,M,Silver,1
55119,M,None,1
5512,M,None,1
55121,M,None,1
55122,F,Gold,2
55123,M,None,2
55124,M,None,1
55125,M,None,1
55126,M,None,1
55127,M,None,1
55128,M,None,3
55129,F,None,1
5513,M,None,1
55130,M,None,1
55131,M,Bronze,1
55132,F,None,2
55133,M,None,3
55134,M,Gold,1
55135,M,None,2
55136,F,None,1
55137,M,None,1
55138,M,None,1
55139,M,Gold,3
5514,M,None,1
55140,M,None,1
55141,M,None,1
55142,M,Gold,3
55143,M,None,2
55144,M,None,1
55145,F,None,1
55146,F,None,1
55147,M,None,1
55148,M,None,1
55149,M,None,1
55150,M,None,1
55151,M,None,1
55152,M,None,2
55153,M,None,1
55154,M,Gold,2
55155,M,None,1
55156,M,Bronze,2
55157,M,None,1
55158,F,None,1
55159,M,None,1
5516,M,None,1
55160,M,None,1
55161,F,None,1
55162,F,None,1
55163,M,None,1
55164,M,None,1
55165,M,None,1
55166,M,None,2
55167,F,None,2
55168,M,None,1
55169,M,None,1
5517,F,None,1
55170,M,None,1
55171,F,Silver,3
55172,F,None,1
55173,M,Bronze,1
55174,M,None,1
55175,M,None,1
55176,M,None,1
55177,M,None,1
55178,M,None,1
55179,M,None,1
5518,M,None,1
55180,M,None,1
55181,F,None,1
55182,M,None,1
55183,M,None,1
55184,F,None,1
55185,M,None,1
55186,M,None,1
55187,M,None,1
55188,M,Bronze,1
55189,F,Gold,1
5519,M,None,1
55190,M,None,1
55191,M,None,1
55192,M,None,1
55193,F,None,1
55194,M,Silver,2
55195,M,None,1
55196,M,None,1
55197,M,None,1
55198,F,None,2
55199,M,Silver,1
552,M,None,1
5520,M,Silver,1
55200,M,Gold,3
55201,M,None,1
55202,M,Gold,3
55203,M,Silver,1
55204,M,Silver,1
55205,F,Gold,2
55206,F,None,1
55207,M,Gold,3
55208,M,None,2
55209,F,None,2
5521,M,Silver,2
55210,M,None,1
55211,M,None,1
55212,M,None,1
55213,M,None,1
55214,F,None,2
55215,M,None,1
55216,M,Silver,1
55217,M,None,1
55218,M,None,3
55219,M,None,1
5522,F,None,1
55220,M,None,1
55221,M,Silver,1
55222,F,None,3
55223,M,None,1
55224,M,None,1
55225,F,None,1
55226,M,Silver,1
55227,F,None,1
55228,F,None,1
55229,M,None,3
5523,M,None,1
55230,M,None,1
55231,M,None,1
55232,M,None,2
55233,M,Silver,1
55234,M,Bronze,2
55235,M,Silver,1
55236,M,None,1
55237,M,Silver,2
55238,M,None,1
55239,M,None,2
5524,M,None,1
55240,M,None,2
55241,M,None,1
55242,M,None,2
55243,M,Bronze,2
55244,M,None,1
55245,M,Bronze,3
55246,M,None,1
55247,M,None,1
55248,M,Silver,1
55249,M,Gold,1
5525,M,None,1
55250,M,None,1
55251,M,None,1
55252,M,None,1
55253,M,None,1
55254,M,Bronze,2
55255,F,None,1
55256,M,None,1
55257,F,None,1
55258,M,None,1
55259,M,None,2
5526,M,Silver,1
55260,M,None,1
55261,M,None,1
55262,M,None,1
55263,M,Bronze,4
55264,M,Gold,1
55265,M,None,1
55266,M,Silver,4
55267,M,None,1
55268,M,None,1
55269,M,Silver,2
5527,M,Bronze,1
55270,M,None,1
55271,M,Bronze,1
55272,M,Silver,4
55273,M,None,2
55274,M,None,1
55275,M,None,1
55276,M,None,2
55277,M,None,1
55278,M,None,1
55279,M,Bronze,2
5528,M,None,1
55280,M,Silver,1
55281,F,None,3
55282,F,None,3
55283,M,None,1
55284,M,None,1
55285,F,Gold,2
55286,M,Gold,1
55287,M,Bronze,1
55288,M,None,1
55289,M,None,2
5529,M,None,1
55290,M,None,1
55292,F,None,1
55293,M,None,2
55294,M,None,1
55295,F,Silver,1
55296,M,None,1
55297,M,None,1
55298,F,Bronze,2
55299,M,None,1
553,M,None,2
5530,M,None,2
55300,F,None,1
55301,M,None,1
55302,M,None,2
55303,M,None,3
55304,F,Gold,1
55305,M,None,1
55306,M,Gold,1
55307,M,Silver,1
55308,M,None,1
55309,M,None,1
5531,F,None,2
55310,M,None,1
55311,M,None,1
55312,M,None,1
55313,M,None,1
55314,M,Gold,1
55315,M,None,1
55316,M,None,1
55317,F,Silver,1
55318,F,None,1
5532,M,Silver,1
55320,M,None,2
55321,M,None,1
55322,M,None,1
55323,M,Gold,3
55324,M,None,1
55325,M,None,3
55326,M,None,2
55327,F,None,1
55328,F,None,1
55329,F,None,1
5533,M,None,1
55330,M,None,1
55331,M,None,1
55332,F,Gold,1
55333,F,None,1
55334,M,None,1
55335,M,Bronze,3
55336,M,Gold,1
55337,F,None,1
55338,M,None,1
55339,M,None,1
5534,F,None,1
55340,M,Gold,5
55341,F,None,1
55342,M,Silver,1
55343,M,None,1
55344,M,None,1
55345,F,None,3
55346,F,None,1
55347,M,None,1
55349,M,Bronze,1
5535,M,None,1
55350,M,Bronze,1
55351,M,Gold,2
55352,F,Silver,1
55353,M,None,1
55354,M,None,1
55355,M,Bronze,2
55356,M,None,1
55357,M,Gold,1
55358,M,None,2
55359,M,None,1
5536,M,None,1
55360,M,None,2
55361,M,Silver,1
55362,M,None,1
55363,M,None,3
55364,M,None,1
55365,M,Silver,2
55366,M,None,1
55367,M,None,1
55368,F,Bronze,1
55369,M,Silver,1
5537,M,None,2
55370,M,Bronze,2
55371,F,None,1
55372,F,None,1
55373,F,None,1
55374,M,Silver,1
55375,M,Gold,1
55376,F,None,1
55377,F,None,1
55378,M,None,2
55379,M,None,1
5538,M,Bronze,1
55380,M,None,2
55381,M,None,1
55382,M,Silver,1
55383,M,None,1
55384,F,None,1
55385,M,Bronze,1
55386,F,None,1
55387,M,Silver,1
55388,M,None,2
55389,M,Silver,1
5539,M,None,1
55390,M,None,1
55391,F,None,1
55392,F,None,2
55393,M,None,1
55395,F,None,1
55396,M,Bronze,1
55397,F,Gold,1
55398,F,None,1
55399,M,None,1
554,M,None,1
5540,M,Gold,2
55400,M,None,1
55401,M,None,1
55402,M,None,1
55403,F,None,1
55404,F,Silver,1
55405,F,Bronze,3
55406,F,None,1
55407,F,None,1
55408,F,Silver,1
55409,M,None,1
5541,M,None,2
55410,F,None,1
55411,M,None,1
55412,M,None,1
55413,F,None,2
55414,M,None,2
55415,M,None,1
55416,M,None,2
55417,M,None,1
55418,M,None,1
55419,F,None,1
5542,F,Bronze,1
55420,M,Silver,2
55421,M,Silver,3
55422,M,Bronze,2
55423,M,None,1
55424,M,Gold,1
55425,M,None,1
55426,F,None,1
55427,M,Gold,1
55428,M,Bronze,1
55429,M,None,1
5543,M,None,1
55430,M,Gold,3
55431,M,None,1
55432,M,None,2
55433,M,None,2
55434,M,None,1
55435,M,None,1
55436,F,None,1
55437,F,None,1
55438,M,None,2
55439,M,None,1
5544,F,None,1
55440,M,Gold,2
55442,F,Silver,2
55443,M,None,1
55444,M,Gold,2
55445,M,None,4
55446,M,None,1
55447,M,None,1
55448,M,None,3
55449,M,None,2
5545,M,None,1
55450,M,None,1
55451,M,None,1
55452,M,None,1
55453,M,None,2
55454,M,Gold,2
55455,F,None,2
55456,F,Gold,1
55457,F,Gold,1
55458,F,Bronze,2
5546,F,None,1
55460,F,Silver,1
55461,M,Silver,1
55462,M,None,2
55463,M,Bronze,1
55464,M,None,1
